account_id,username,bio,followers,posts,verified
78381561318,wisewhisper.ai,Real-time AI Interview Assistant. 🤫 Get perfect answers instantly and eliminate interview anxiety. Your secret weapon to land the dream job! 🚀,306,12,False
43081625,wolwer,"Arquiteto de Soluções na @bosch.brasil 
Professor de Pós Graduação na @fiapoficial
Escritor na @amazonkdp
+55k de seguidores no LinkedIn",63306,2036,True
78978272348,writearo,"📱 Latest Tech News & Reviews
🚗 Cars | Phones | Bikes | Gadgets
💰 Best Deals & Shopping Offers
👇 Full articles & buying guides",2,13,False
69536759845,xirons_,"👩‍💻 1:1 online classes
👦 Age 6-16
🖥️ Coding, GenAI, Robotics and Gaming
Book Your First Free Session
Click the Link Below ⬇️",3040,333,False
3644685800,yeskendir_sm,"Software Engineer @ Google Dublin 🇮🇪
Основатель @vertex.bilim
🏆 7х ICPC Finals 2019-25 Coach | 2х ICPC Coach Award
Жизнь семьи айтишника в Ирландии 🍀",1051,37,True
73216653504,your_ai_powered_business,"Here's the thing - I'm obsessed with showing people what's actually possible with AI right now. Not the hype, not the buzzwords, but real results.",102,54,False
43365708311,your_novaassist,Virtual Assistant | Course Setup Kajabi/ Teachable,0,3,False
66999375536,yourpersonalteacher1,"🚀 1 Teacher • 1 Student = 100% Focus
📩 DM to Start!",29,102,False
1489431088,yusha_phone,up,616,2208,False
33182079629,yuwraj_computer,Computer educational institute,170,78,False
38736178844,zakklee.dev,,0,1,False
46296060045,zancanarostore,"💎 Curadoria de Importados Premium
📱 Tech | Perfumes | Relógios
✨ Autenticidade e procedência garantida
🚀 Envios para todo Brasil
👇 Compre aqui:",7,11,False
66285623107,zee_it_services,"Digital Marketing | Website Development | SEO | Branding | IT Consultation
Everything your business needs to grow in the digital world.",27,594,False
44934646735,zeektechent,"BUY SWAP OR SELL
Call/WhatsApp 08122129831
Suite 114 Foramot plaza, Somoye Osundairo str, Ikeja CV - Lagos Store.
SHOP BPG 9, Old Bannex Plaza - ABJ",8575,2893,False
44518082760,zenloftstudio,"Zenloft Studio — We build digital empires.
Premium websites, AI systems & automation for 
ambitious businesses worldwide.
20+ projects delivered.",8,5,False
39015855768,zent.ww,"Engineering growth for unconventional industries.
🌐 Custom Software & Web Dev
📈 Ad Management & Training
Scale the un-scalable.",1,2,False
75901544906,zentryxglobalsystem,"Managed NOC Services | Managed IT Service
Web Development | Security Service
Software & Application Development
Corporate Training & Skill Development",47,82,False
43752976155,zero_one_byai,"AI is changing everything. We break it down 🤖
Tech • Business • World • Career
Daily posts powered by AI (yes, really)",7,43,False
77243363116,zinth.labs,Zinth Labs Product & Tech ◼ Digital Product Studio. ◼ Engineering scalable software.,40,4,False
1508489040,zonafrancapuntocom,,812,726,False
